start_time,total_cycles,fps,fps_r,config.hardware.udpe.skip_enabled,config.hardware.memory.read_latency_hiding_rate,config.hardware.wbs.scheduling_mode,config.algorithm.foveated_enabled,preprocess_cycles,sort_cycles,rasterize_cycles,module_utilization.fre
2026-03-17T22:20:49.234640,16417345.916666785,304.55592672406516,152.27796336203258,True,0.2,default_fifo,True,9252256.0,3148675.0,12900674.416666765,0.7776361814085836
2026-03-17T22:22:28.649145,12964152.552083438,385.6788926165839,192.83944630829194,True,0.4,default_fifo,True,9252256.0,2376080.0,9236592.979166761,0.6971560801781486
2026-03-17T22:24:08.677243,12853228.750000084,389.00731460178577,194.50365730089288,True,0.4,hilbert_window,True,9252256.0,2579955.0,9109154.947916739,0.701706684497486
2026-03-17T22:25:26.661545,15886154.500000164,314.7394795889683,157.36973979448416,True,0.2,hilbert_window,True,9252256.0,3427440.0,12778119.91666679,0.7851520381054932
2026-03-17T22:26:46.362831,21720645.416666556,230.19573792974995,115.09786896487498,False,0.2,hilbert_window,True,17309504.0,3427440.0,11188606.33333322,0.49606396364563626
2026-03-17T22:27:39.237547,28216870.75,177.19895463603098,88.59947731801549,False,0.2,hilbert_window,False,17309504.0,3427440.0,21144217.75,0.7349374465097268
2026-03-17T22:28:34.099106,29345312.0,170.38496643007235,85.19248321503618,False,0.2,default_fifo,False,17309504.0,3148675.0,20774570.25,0.6987092052386426
2026-03-17T22:29:21.194798,29417741.25,169.9654625930874,84.9827312965437,False,0.2,global_greedy,False,17309504.0,3371870.0,20698577.0,0.7030538162069122
