start_time,total_cycles,fps,fps_r,config.simulation.dataset,config.simulation.scene,config.hardware.udpe.udpe_utilization,config.hardware.udpe.skip_enabled,config.hardware.memory.read_latency_hiding_rate,config.hardware.wbs.scheduling_mode,config.hardware.wbs.window_size_k,config.algorithm.foveated_enabled,config.algorithm.early_stop_ratio,preprocess_cycles,sort_cycles,rasterize_cycles,module_utilization.fre,cache_hit_ratio
2026-03-22T02:41:54.361541,25183707.160714265,198.5410633983162,99.2705316991581,dynerf,flame_steak,0.35,False,0.5,default_fifo,4,False,0.4,18579188.571428575,2909562.5892857187,21342489.482142836,0.847209425689337,0.6495533073062416
2026-03-22T02:42:39.182343,27592682.660714313,181.20746219137507,90.60373109568754,dynerf,sear_steak,0.35,False,0.5,default_fifo,4,False,0.4,19317445.714285716,3227273.8392857094,23593661.901785742,0.8549494608051937,0.6487727067967066
2026-03-22T02:43:51.966800,47614464.56249994,105.01010661239033,52.505053306195165,dynerf,coffee_martini,0.35,False,0.5,hilbert_window,4,False,0.4,21738548.571428575,5337015.26785709,43116009.96428566,0.9054993089359005,0.7948292286818601
2026-03-22T02:44:49.713392,25979611.897321444,192.45861022718012,96.22930511359006,dynerf,cook_spinach,0.35,False,0.5,hilbert_window,4,False,0.4,21202405.714285716,2684057.14285707,20481265.77678573,0.7880473519975058,0.7151236287235005
2026-03-22T02:45:34.565163,27866684.687500045,179.4257212894368,89.7128606447184,dynerf,cut_roasted_beef,0.35,False,0.5,hilbert_window,4,False,0.4,20006022.85714286,3051858.616071355,23727070.40178576,0.851429020297256,0.74033198014587
2026-03-22T02:46:45.721645,49147266.81696428,101.73505718275544,50.86752859137772,dynerf,flame_salmon_1,0.35,False,0.5,hilbert_window,4,False,0.4,23089011.428571433,5463157.901785721,44375419.875,0.9028582860083029,0.8034733649191629
2026-03-22T02:47:46.468916,24819400.089285716,201.4553124577112,100.7276562288556,dynerf,flame_steak,0.35,False,0.5,hilbert_window,4,False,0.4,18579188.571428575,2675230.3124999725,20978264.776785716,0.8451978907405806,0.7560401028157815
2026-03-22T02:48:34.907424,27234820.008928575,183.5885090615916,91.7942545307958,dynerf,sear_steak,0.35,False,0.5,hilbert_window,4,False,0.4,19317445.714285716,2975658.7499999884,23235881.616071433,0.8531208276714488,0.7487481207700365
2026-03-22T02:49:49.425716,47613724.303571455,105.01173922294826,52.50586961147413,dynerf,coffee_martini,0.35,False,0.5,hilbert_fifo,4,False,0.4,21738548.571428575,5304213.482142823,43115303.85714288,0.9054983031751286,0.7986949433199575
2026-03-22T02:50:47.327822,25979274.04017854,192.46111312684076,96.23055656342038,dynerf,cook_spinach,0.35,False,0.5,hilbert_fifo,4,False,0.4,21202405.714285716,2671699.017857096,20479949.714285713,0.7880062416891763,0.7184108274341146
2026-03-22T02:51:32.327208,27866850.88392854,179.42465120390102,89.71232560195051,dynerf,cut_roasted_beef,0.35,False,0.5,hilbert_fifo,4,False,0.4,20006022.85714286,3039998.303571384,23727248.651785683,0.8514299499413021,0.7429270620034923
2026-03-22T02:52:46.312346,49146617.46875003,101.73640135415746,50.86820067707873,dynerf,flame_salmon_1,0.35,False,0.5,hilbert_fifo,4,False,0.4,23089011.428571433,5430616.473214288,44374784.589285746,0.9028573049195958,0.8072772554069445
2026-03-22T02:53:46.070853,24819005.44642863,201.4585157649612,100.7292578824806,dynerf,flame_steak,0.35,False,0.5,hilbert_fifo,4,False,0.4,18579188.571428575,2671302.4553571544,20977884.19642863,0.8451955799023165,0.7571301509549694
2026-03-22T02:54:33.359098,27234766.660714284,183.58886867984148,91.79443433992074,dynerf,sear_steak,0.35,False,0.5,hilbert_fifo,4,False,0.4,19317445.714285716,2961482.142857135,23235866.437499996,0.8531206854382499,0.7517761640371016
2026-03-22T02:55:47.932221,48734937.24107142,102.59580258136138,51.29790129068069,dynerf,coffee_martini,0.35,False,0.5,global_greedy,4,False,0.4,21738548.571428575,5874525.803571472,44193981.74999999,0.9067917145914741,0.6580645153808388
